id,predicted
1094927,60 25 79
1094932,24 41 5
1095001,83 41 35
1095017,89 88 54
1095114,36 47 46
1095126,70 64 5
1095135,30 97 33
1095191,35 83 80
1095204,17 15 3
1095408,86 97 98
1095431,20 21 85
1095478,37 88 24
1095514,94 41 89
1095620,97 30 65
1095771,31 1 66
1095826,73 76 79
1095861,47 1 39
1095908,86 98 6
1096091,26 25 24
1096265,59 65 58
1096404,86 7 98
1096497,37 39 93
1096660,98 5 49
1096675,65 58 59
1096741,3 89 54
1096882,1 31 45
1097138,12 51 50
1097205,30 11 33
1097216,12 15 64
1097309,2 94 80
1097405,81 18 80
1097491,30 97 65
1097585,94 95 54
1097653,41 24 89
1097654,86 7 3
1097693,65 58 91
1097741,93 83 41
1097974,35 83 41
1098212,83 41 35
1098215,53 54 89
1098306,42 40 12
1098360,50 15 41
1098417,83 35 41
1098428,50 16 55
1098458,66 31 44
1098507,39 20 41
1098551,18 38 81
1098559,79 73 71
1098571,20 16 15
1098606,96 83 24
1098615,57 56 3
1098641,37 21 88
1098753,81 18 39
1098893,38 49 94
1098916,79 73 71
1098920,49 26 4
1098954,64 101 51
1098996,74 24 5
1098997,66 93 41
1099046,49 98 5
1099071,34 65 44
1099072,18 17 81
1099115,51 64 82
1099118,102 38 13
1099231,56 57 41
1099268,97 5 65
1099283,6 65 12
1099293,88 14 92
1099421,3 45 83
1099464,13 91 89
1099526,102 23 13
1099549,93 41 83
1099579,88 15 89
1099618,66 31 1
1099699,55 85 32
1099726,50 15 16
1099810,52 96 38
1099925,55 50 30
1099982,81 84 52
1099986,99 13 49
1100222,47 56 68
1100241,26 25 24
1100246,9 36 11
1100284,40 61 46
1100307,71 33 72
1100342,52 1 45
1100345,86 97 98
1100558,19 18 20
1100767,37 41 39
1100941,78 45 83
1100954,15 16 2
1101198,33 32 46
1101207,66 1 44
1101222,31 66 1
1101462,51 64 80
1101633,91 54 89
1101680,59 65 58
1102046,87 92 13
1102075,95 80 64
1102102,9 15 79
1102184,64 51 82
1102220,34 66 35
1102303,2 0 23
1102469,65 58 59
1102616,58 65 59
1102713,51 64 82
1102757,41 83 93
1102810,17 21 80
1102886,88 89 54
1103056,8 97 67
1103119,42 12 36
1103670,93 41 1
1103720,86 5 97
1103833,93 41 83
1103924,18 19 81
1103947,50 55 15
1104111,37 88 39
1104202,62 93 83
1104370,1 52 31
1104710,84 98 24
1104827,101 92 95
1104941,58 65 59
1105180,86 24 97
1105193,32 30 11
1105320,83 35 56
1105339,51 64 82
1105364,41 24 93
1105365,58 65 41
1105479,80 95 96
1105499,86 24 9
1105654,39 37 63
1105771,36 43 11
1105779,86 24 98
1106216,69 3 41
1106263,37 39 41
1106269,59 65 58
1106319,93 44 41
1106421,41 24 89
1106526,27 9 28
1106550,23 2 21
1106586,57 3 34
1106611,42 85 12
1106631,19 23 18
1106784,89 88 3
1106853,93 41 24
1106889,18 55 19
1106899,41 93 24
1107001,58 65 59
1107151,27 28 98
1107261,53 54 89
1107289,51 64 80
1107302,2 0 42
1107387,38 49 2
1107590,26 51 80
1107612,36 48 11
1107616,32 30 33
1107626,57 56 3
1107647,22 12 43
1107662,3 41 54
1107689,58 65 59
1107698,63 23 0
1107712,97 65 5
1107771,102 101 23
1107870,52 31 78
1107871,91 89 12
1107875,56 57 41
1107982,4 71 33
1108027,53 54 89
1108037,4 33 71
1108129,36 43 22
1108143,93 41 44
1108196,30 32 97
1108222,74 97 5
1108296,35 83 44
1108614,46 98 24
1108623,12 42 62
1108721,79 73 71
1108824,62 65 93
1108842,75 79 12
1108902,78 45 8
1108912,55 50 32
1108926,93 41 83
1108950,98 2 97
1109074,86 24 37
1109108,102 99 56
1109259,75 79 68
1109338,18 19 20
1109448,87 101 95
1109539,30 97 32
1109579,99 13 14
1109679,20 21 23
1109705,97 46 40
1109796,51 64 95
1109875,88 89 47
1109935,41 24 89
1109948,19 93 39
1110009,3 65 97
1110211,45 39 52
1110294,37 39 88
1110366,39 5 41
1110388,83 67 65
1110413,4 72 71
1110497,55 50 49
1110595,9 15 79
1110659,54 53 41
1110688,94 95 38
1110699,49 55 4
1110727,91 101 12
1110752,24 5 41
1110772,53 54 41
1110779,54 89 53
1110800,12 42 6
1110805,102 99 101
1110904,88 89 16
1110969,55 38 18
1111008,78 74 83
1111010,100 61 64
1111013,12 42 36
1111134,79 72 71
1111188,57 3 56
1111305,51 64 82
1111443,82 95 64
1111602,47 97 46
1111610,63 2 23
1111841,93 41 83
1111945,58 65 44
1112013,10 41 53
1112058,80 95 88
1112202,78 65 45
1112227,12 42 33
1112259,48 16 14
1112290,78 74 71
1112324,57 38 54
1112359,83 35 67
1112466,88 94 89
1112471,2 0 5
1112751,87 2 0
1112754,37 39 88
1112808,40 42 46
1113029,49 30 37
1113142,91 54 89
1113144,7 41 86
1113174,2 30 46
1113321,2 40 42
1113340,35 83 34
1113351,95 82 80
1113366,53 54 88
1113402,20 97 19
1113530,79 75 73
1113544,3 10 41
1113549,56 57 3
1113599,52 45 78
1113739,24 5 97
1113843,59 65 2
1113850,100 1 31
1113956,42 12 2
1113962,56 57 34
1114081,49 26 12
1114110,85 23 42
1114151,91 70 89
1114381,4 33 30
1114419,7 3 33
1114490,5 41 24
1114498,65 58 67
1114687,50 55 47
1114704,18 81 19
1114920,37 39 5
1115022,12 98 42
1115092,85 35 0
1115191,95 80 38
1115197,97 33 25
1115294,56 57 88
1115485,40 42 46
1115711,23 2 30
1115772,0 67 44
1115934,38 24 49
1115938,33 40 72
1115939,51 64 82
1115956,97 0 67
1116014,97 65 8
1116103,32 27 11
1116123,86 74 24
1116224,76 77 74
1116264,1 44 31
1116269,89 54 35
1116284,11 46 60
1116314,6 98 12
1116319,1 31 66
1116347,94 95 88
1116367,102 101 13
1116379,2 0 47
1116661,15 30 16
1116703,49 86 30
1116759,51 64 80
1116789,11 9 36
1116930,40 46 97
1116936,41 56 54
1116967,10 15 41
1116991,64 51 82
1117007,91 89 54
1117294,85 66 64
1117332,88 89 65
1117425,67 0 83
1117572,3 57 41
1117693,93 41 24
1117709,63 1 19
1117712,32 47 30
1117721,95 82 80
1117777,0 67 5
1117795,6 15 42
1117830,78 97 24
1117879,29 97 6
1117994,98 2 99
1118077,45 53 41
1118184,22 43 85
1118234,41 93 24
1118450,100 1 52
1118513,102 101 99
1118548,26 25 92
1118747,49 2 26
1118752,93 83 41
1118831,43 46 11
1118861,27 41 28
1118870,87 13 92
1118957,86 97 24
1118960,93 41 62
1119099,97 65 6
1119184,32 46 47
1119185,39 37 63
1119253,34 13 43
1119271,31 1 66
1119400,37 21 89
1119477,44 24 1
1119519,79 73 75
1119537,6 86 97
1119566,31 1 66
1119595,89 88 91
1119652,98 5 86
1119741,86 97 24
1119753,37 39 21
1119760,94 2 26
1119866,20 78 18
1119868,65 58 41
1119874,66 31 1
1119955,49 76 26
1119960,81 9 55
1119969,15 16 20
1120046,71 25 4
1120150,57 95 80
1120207,100 61 64
1120255,2 0 67
1120508,55 32 50
1120552,100 31 1
1120620,5 39 97
1120692,31 1 66
1120708,17 21 52
1120746,3 36 98
1120798,83 35 89
1120819,94 2 18
1120837,5 24 41
1120873,88 89 3
1120878,0 67 2
1120907,64 101 51
1120983,62 93 31
1121020,52 80 31
1121123,64 51 82
1121159,27 42 28
1121160,94 99 66
1121244,93 41 57
1121272,41 24 98
1121485,0 2 67
1121600,89 88 53
1121610,64 51 82
1121673,23 2 96
1121709,98 27 24
1121710,62 96 2
1121798,76 73 77
1121827,2 65 59
1121846,56 57 3
1121904,50 16 15
1121909,7 86 24
1121935,99 13 91
1121963,0 67 2
1122274,50 55 16
1122387,64 51 99
1122541,12 42 46
1122592,77 76 2
1122609,93 41 83
1122635,3 97 65
1122817,28 27 16
1122841,95 80 51
1122906,55 22 97
1123112,50 16 15
1123116,9 75 36
1123403,13 91 14
1123461,18 78 94
1123499,7 74 41
1123532,38 57 94
1123537,1 31 66
1123644,32 30 97
1123739,30 97 32
1123875,79 73 71
1123894,11 46 29
1123902,55 5 18
1123986,95 82 80
1124029,2 33 40
1124092,6 86 0
1124099,38 57 94
1124169,79 73 75
1124171,86 98 6
1124224,92 87 95
1124240,38 80 2
1124343,57 56 64
1124385,86 98 24
1124451,52 45 102
1124466,30 32 33
1124475,55 50 21
1124496,7 98 24
1124507,30 47 32
1124549,94 44 95
1124556,97 41 24
1124636,94 95 88
1124648,97 5 68
1124723,102 101 38
1124773,58 65 41
1124813,23 2 65
1125012,93 83 66
1125170,49 26 50
1125200,82 95 64
1125244,17 80 21
1125301,97 98 5
1125358,92 65 88
1125382,41 24 89
1125469,28 49 27
1125502,10 41 53
1125647,41 5 24
1125707,73 79 86
1125764,85 2 50
1125779,85 83 30
1125886,83 89 56
1125898,97 65 8
1125914,18 9 47
1126013,99 13 49
1126196,91 89 41
1126203,41 24 83
1126427,35 83 67
1126431,14 88 13
1126501,2 40 33
1126543,23 2 0
1126633,34 44 65
1126664,97 5 24
1126697,37 39 83
1126725,0 67 2
1126740,23 2 97
1126787,62 83 93
1126957,34 65 35
1127024,63 5 41
1127056,42 40 12
1127139,1 94 31
1127174,3 37 39
1127247,59 65 2
1127313,46 40 43
1127324,25 26 8
1127446,51 64 80
1127588,45 81 52
1127714,95 89 80
1127891,14 97 5
1127894,91 13 54
1128043,92 87 42
1128061,40 46 33
1128066,24 41 5
1128091,78 45 74
1128124,51 82 41
1128127,97 65 88
1128211,66 1 93
1128240,65 58 30
1128286,58 65 41
1128302,51 64 82
1128303,2 0 15
1128306,80 95 35
1128347,39 45 100
1128394,15 98 80
1128447,59 65 58
1128502,42 40 16
1128527,50 15 60
1128632,78 94 1
1128669,69 3 41
1128738,18 12 42
1128810,45 39 1
1128900,91 99 54
1128953,57 3 56
1129018,83 35 57
1129090,31 1 44
1129094,94 1 31
1129272,100 1 64
1129277,74 0 8
1129447,93 41 83
1129597,89 88 53
1129673,97 8 0
1129749,65 58 89
1129815,58 65 59
1129819,12 42 32
1129949,64 51 82
1130302,97 40 93
1130541,97 5 48
1130793,87 101 95
1130868,50 16 33
1130982,12 51 42
1131039,102 101 13
1131278,83 67 35
1131403,97 0 8
1131420,51 64 80
1131445,65 58 59
1131577,83 35 67
1131799,95 51 64
1131818,9 11 42
1131882,18 81 19
1131920,78 74 8
1131956,80 2 51
1132001,97 5 65
1132366,102 101 94
1132406,97 65 5
1132417,13 10 91
1132460,40 61 42
1132478,42 40 12
1132747,94 88 23
1132774,88 89 54
1132850,80 95 26
1133018,24 74 89
1133023,22 15 42
1133049,93 41 44
1133167,0 67 2
1133226,12 42 36
1133394,92 37 21
1133408,60 2 50
1133437,18 94 19
1133455,42 61 62
1133605,86 40 97
1133606,49 28 38
1133614,18 78 80
1133753,15 18 16
1133881,49 86 76
1133911,25 8 26
1133929,1 31 44
1133989,31 1 41
1133990,37 74 41
1133991,0 67 65
1134077,64 51 82
1134247,54 90 53
1134305,97 65 2
1134352,100 1 31
1134371,75 79 71
1134442,41 24 83
1134604,29 74 75
1134654,1 31 44
1134655,8 97 65
1134656,99 64 51
1134752,62 96 42
1134768,18 47 19
1134785,88 92 3
1134899,36 43 2
1134929,83 41 3
1134937,9 79 15
1134981,10 16 40
1135207,42 61 40
1135218,8 97 44
1135272,74 24 41
1135425,58 65 59
1135446,96 95 80
1135452,2 60 12
1135453,51 64 35
1135503,1 31 66
1135659,27 28 9
1135699,96 62 88
1135811,74 73 78
1135830,5 0 41
1135848,86 98 24
1135909,101 54 90
1135977,7 86 24
1136081,18 47 50
1136102,24 74 41
1136115,1 45 39
1136116,18 19 20
1136134,9 15 72
1136168,93 45 62
1136192,42 40 85
1136236,17 21 33
1136286,93 41 66
1136397,98 41 5
1136422,0 67 5
1136474,41 24 5
1136571,59 2 65
1136582,7 86 41
1136605,18 19 41
1136612,1 44 31
1136615,65 58 59
1136971,24 5 98
1136983,73 76 79
1137002,13 102 92
1137050,0 5 6
1137082,9 36 2
1137091,92 97 58
1137110,58 65 59
1137133,25 26 8
1137314,95 94 82
1137388,81 97 33
1137523,93 41 56
1137572,63 1 19
1137630,37 74 97
1137923,32 27 30
1137958,35 83 57
1137972,51 64 82
1138254,41 5 24
1138304,6 97 2
1138335,42 80 16
1138449,64 51 82
1138570,58 65 59
1138730,97 40 65
1138828,43 41 85
1138833,65 58 24
1138929,40 46 97
1139034,14 2 10
1139053,97 65 58
1139057,2 80 0
1139086,63 47 71
1139122,68 11 75
1139128,93 41 83
1139245,64 51 82
1139424,86 30 37
1139452,93 41 44
1139611,19 24 18
1139613,98 24 97
1139639,10 41 50
1139659,42 12 46
1139694,41 89 83
1139847,35 83 67
1140343,83 35 67
1140359,87 2 13
1140560,86 98 24
1140561,45 78 39
1140576,74 24 5
1140623,53 54 41
1140682,47 1 39
1140695,63 2 1
1140696,97 86 24
1140697,77 12 33
1141130,37 97 88
1141188,79 4 77
1141194,50 16 55
1141260,20 50 15
1141293,54 53 41
1141306,53 54 41
1141365,12 42 22
1141445,93 66 41
1141529,2 23 0
1141710,18 19 17
1141981,1 31 100
1142077,37 39 73
1142214,34 65 58
1142362,25 71 26
1142436,69 3 41
1142468,47 68 46
1142478,3 65 36
1142517,5 65 24
1142609,45 52 39
1142618,49 26 4
1142705,91 70 89
1142706,60 76 5
1142774,102 2 101
1142832,79 75 76
1142845,4 69 94
1142857,93 41 83
1142882,29 68 4
1142888,2 77 74
1142949,97 65 68
1143021,33 42 46
1143087,88 89 54
1143102,6 42 9
1143171,56 57 88
1143197,47 63 49
1143216,89 88 54
1143304,53 54 89
1143422,12 42 50
1143596,41 89 24
1143603,38 101 57
1143716,61 40 46
1143745,58 65 93
1143849,42 12 61
1144245,53 54 41
1144318,42 16 12
1144326,79 71 75
1144327,5 24 0
1144398,93 83 41
1144468,92 87 95
1144536,53 99 54
1144543,47 63 1
1144698,94 18 95
1144725,52 1 41
1144731,15 7 0
1144796,42 12 85
1144861,47 68 46
1144881,41 24 5
1144894,77 76 42
1145015,102 12 3
1145051,42 12 36
1145298,34 1 45
1145344,35 83 67
1145437,65 58 59
1145472,78 1 73
1145598,34 44 65
1145758,44 34 82
1145807,5 97 98
1145873,21 17 30
1145884,79 78 71
1145973,78 10 74
1146142,33 30 46
1146188,94 82 95
1146191,30 33 47
1146219,52 1 100
1146226,35 83 57
1146245,93 41 37
1146285,100 1 64
1146336,11 60 5
1146344,23 2 0
1146394,13 0 87
1146479,7 86 98
1146498,88 89 41
1146507,12 89 43
1146577,47 56 63
1146605,63 0 2
1146638,93 41 83
1146651,49 41 98
1146655,40 46 42
1146687,97 5 41
1146756,53 54 41
1146872,96 82 95
1146934,92 95 41
1146980,43 97 86
1147041,20 21 38
1147079,2 0 67
1147278,80 2 33
1147302,73 76 60
1147445,42 72 6
1147553,47 63 39
1147556,23 2 5
1147721,101 91 64
1147749,80 96 95
1147943,51 53 99
1148266,37 39 21
1148330,86 24 98
1148368,98 5 24
1148446,35 54 88
1148481,82 95 94
1148542,40 46 61
1148560,55 50 47
1148599,6 65 97
1148628,97 5 65
1148760,25 26 8
1148768,44 34 66
1148774,28 27 49
1148813,63 77 47
1148901,36 11 9
1148998,44 1 42
1149298,17 2 23
1149478,18 19 17
1149742,98 86 0
1149781,95 80 51
1149790,93 41 83
1149820,42 40 12
1149930,2 77 46
1149997,41 5 24
1150072,6 97 33
1150105,11 5 68
1150136,66 31 93
1150142,87 13 92
1150288,81 18 52
1150370,58 65 41
1150403,60 46 16
1150417,21 17 20
1150462,30 97 33
1150505,68 30 29
1150759,38 57 94
1150810,33 72 2
1150850,68 47 30
1150927,62 89 96
1150932,18 94 25
1151045,43 10 11
1151134,44 1 66
1151310,66 31 41
1151316,12 46 42
1151328,43 11 85
1151440,1 31 66
1151447,57 56 88
1151459,93 83 41
1151461,3 88 102
1151504,12 42 77
1151514,65 58 59
1151531,25 8 26
1151533,6 7 97
1151561,23 2 65
1151608,75 71 68
1151898,83 35 93
1152037,78 83 44
1152064,31 1 52
1152293,93 38 39
1152325,83 41 93
1152507,99 64 5
1152582,96 94 95
1152606,41 24 5
1152691,29 40 68
1152726,19 85 15
1152756,98 86 67
1152921,56 41 57
1152991,66 54 3
1153019,65 40 97
1153080,82 64 95
1153083,41 24 5
1153235,41 24 5
1153236,83 35 41
1153351,87 95 13
1153477,87 13 92
1153538,35 82 83
1153639,62 38 96
1153828,86 98 24
1154125,4 71 72
1154140,34 43 42
1154152,18 19 17
1154267,83 35 57
1154285,59 69 65
1154327,2 0 80
1154641,100 64 1
1154720,38 2 49
1154889,49 50 12
1154990,12 42 6
1155047,27 28 65
1155088,2 0 74
1155095,5 41 97
1155189,2 15 87
1155190,50 16 55
1155208,100 64 51
1155396,33 2 7
1155527,87 101 95
1155652,19 18 17
1155727,8 97 67
1155738,91 89 54
1155762,50 88 2
1155835,1 31 44
1155851,86 74 98
1155855,41 24 5
1156039,26 25 84
1156215,38 57 102
1156255,1 66 31
1156419,102 41 101
1156500,42 12 40
1156524,98 86 24
1156551,28 27 80
1156626,97 40 68
1156732,30 97 47
1156802,20 21 39
1156845,26 2 25
1156932,55 36 1
1157142,31 66 1
1157210,100 64 61
1157212,34 44 1
1157224,100 64 1
1157295,28 49 4
1157318,37 74 2
1157455,15 2 16
1157464,63 47 22
1157560,17 15 78
1157584,75 79 6
1157604,56 57 41
1157612,36 46 10
1157638,93 66 1
1157732,83 35 67
1157771,67 0 73
1157926,60 68 46
1158011,38 102 57
1158178,93 41 39
1158209,53 89 90
1158210,41 86 7
1158259,12 89 42
1158295,73 76 79
1158469,36 3 48
1158615,33 3 65
1158724,101 54 99
1158726,100 61 52
1158772,58 65 82
1158855,48 92 14
1158969,40 46 2
1159024,62 93 41
1159265,65 58 89
1159330,2 0 67
1159351,36 11 9
1159378,48 98 67
1159704,38 80 93
1159771,49 2 12
1159772,1 44 31
1159778,4 80 2
1159786,93 41 83
1159810,53 54 41
1159825,24 74 5
1159862,0 2 67
1159866,98 86 5
1159956,18 17 81
1159991,45 1 31
1160068,38 57 94
1160118,98 24 74
1160193,44 66 1
1160330,55 15 97
1160381,54 56 57
1160393,86 98 7
1160398,0 5 67
1160580,66 102 1
1160599,34 44 35
1160613,51 64 82
1160641,71 79 78
1160671,35 83 82
1160716,20 21 23
1160932,26 25 81
1160935,65 58 59
1161096,97 40 41
1161099,23 2 3
1161156,81 38 23
1161254,88 89 57
1161320,35 83 41
1161333,13 14 87
1161441,41 24 93
1161526,37 39 21
1161649,42 62 61
1161652,49 27 28
1161666,100 4 63
1161718,7 86 24
1161930,35 83 62
1161979,15 2 90
1161992,40 7 97
1162035,96 95 94
1162294,83 89 56
1162354,12 65 51
1162373,37 41 93
1162375,86 74 97
1162385,83 56 35
1162630,64 51 82
1162659,86 24 7
1162663,98 24 43
1162803,1 31 96
1162836,88 54 89
1162860,41 24 5
1162966,101 38 102
1163028,67 0 8
1163057,93 41 83
1163077,62 82 96
1163159,35 83 86
1163166,49 99 98
1163192,53 54 88
1163194,86 24 97
1163211,83 2 35
1163222,67 0 5
1163246,80 38 95
1163270,66 1 44
1163281,23 2 93
1163284,48 40 5
1163308,18 19 23
1163343,83 35 67
1163416,81 42 102
1163527,56 57 88
1163552,37 86 41
1163790,34 44 1
1163837,0 98 5
1163879,4 33 100
1163939,51 64 82
1164034,39 20 19
1164047,83 35 62
1164099,18 19 20
1164103,39 44 31
1164262,56 57 88
1164295,12 42 77
1164316,65 58 59
1164330,97 83 41
1164363,36 43 11
1164388,68 29 30
1164413,10 41 2
1164450,41 24 83
1164513,93 44 66
1164521,71 79 72
1164537,100 3 78
1164632,102 101 12
1164657,67 5 65
1164667,5 24 41
1164702,81 45 78
1164720,1 31 66
1164724,87 13 83
1164783,93 41 24
1164912,3 1 97
1164942,26 94 25
1165074,47 63 2
1165097,41 53 88
1165131,18 20 19
1165256,52 45 78
1165257,42 85 30
1165344,1 44 31
1165401,79 71 73
1165404,70 64 43
1165516,100 1 31
1165682,56 89 88
1165719,34 65 35
1165723,100 64 44
1165848,40 61 46
1165903,58 65 3
1165908,91 99 14
1165925,41 24 5
1165964,75 79 68
1165981,93 41 83
1165993,42 12 16
1166002,81 45 22
1166004,7 41 3
1166006,51 64 80
1166060,32 98 30
1166081,94 95 33
1166100,96 95 88
1166139,35 83 89
1166228,34 44 1
1166402,65 58 59
1166448,51 64 80
1166462,92 14 88
1166502,0 2 67
1166545,86 24 97
1166575,86 37 41
1166588,42 12 85
1166609,63 23 50
1166720,51 64 82
1166819,24 5 74
1166836,44 1 66
1166936,93 41 83
1167087,97 86 8
1167125,75 12 71
1167334,58 65 51
1167414,22 39 10
1167505,48 75 79
1167592,51 64 82
1167677,10 97 41
1167692,72 2 77
1167704,53 54 41
1167796,35 83 41
1167815,13 14 56
1167831,84 11 80
1167860,34 66 44
1167867,34 44 1
1167877,46 40 43
1167880,64 99 51
1167946,3 65 41
1167951,83 35 67
1167976,0 67 2
1168042,97 44 2
1168124,40 2 97
1168249,13 87 83
1168401,87 54 92
1168410,86 37 40
1168413,98 86 97
1168429,46 40 48
1168449,65 58 88
1168505,13 91 14
1168680,42 85 12
1168683,94 95 80
1168910,75 71 29
1168929,83 35 93
1169020,93 41 37
1169172,101 91 54
1169284,98 24 86
1169315,80 2 51
1169336,101 40 102
1169342,64 51 88
1169360,49 1 50
1169423,40 46 42
1169564,55 21 81
1169643,66 44 31
1169680,100 52 1
1169946,55 21 50
1169997,93 41 45
1170120,51 64 80
1170163,93 41 62
1170303,63 47 1
1170455,100 64 99
1170479,98 5 97
1170624,12 42 50
1170644,102 23 101
1170732,54 89 53
1170870,95 96 53
1170947,21 37 17
1170961,1 31 94
1170987,58 65 59
1171028,65 58 59
1171067,49 4 2
1171068,87 47 92
1171171,65 58 44
1171201,101 65 89
1171243,93 66 44
1171373,37 92 39
1171390,98 97 6
1171455,102 101 2
1171530,52 78 1
1171654,34 66 35
1171670,40 2 46
1171724,2 47 23
1171840,70 22 36
1171858,31 66 1
1171947,22 39 63
1172038,82 95 44
1172045,50 2 15
1172297,12 43 42
1172304,72 4 79
1172312,47 68 55
1172383,58 65 59
1172392,24 5 41
1172397,41 93 24
1172414,2 0 47
1172415,38 57 45
1172419,86 24 37
1172566,100 14 39
1172650,10 40 41
1173205,64 51 80
1173337,2 0 67
1173434,46 9 24
1173531,74 5 24
1173648,86 7 24
1173655,35 44 66
1173887,23 2 67
1173945,41 89 53
1173952,45 39 81
1173959,49 41 26
1174091,2 5 0
1174106,61 40 27
1174109,42 61 84
1174176,18 19 17
1174194,74 24 86
1174213,73 76 75
1174317,70 35 83
1174388,7 33 30
1174470,74 24 5
1174528,51 64 80
1174826,65 58 64
1174844,88 89 53
1175054,93 31 66
1175077,42 2 40
1175140,34 35 85
1175200,92 101 88
1175203,101 92 13
